Jurisdiction, Description, Taxable_Sales_and_Purchases, Row_Update_Indicator, QuarterDate
CHAUTAUQUA,Pharmaceutical and Medicine Manufacturing,151721.00,8202223254,2022-08-01
CHAUTAUQUA,Pharmaceutical and Medicine Manufacturing,163694.00,8202233254,2022-11-01
CHAUTAUQUA,Pharmaceutical and Medicine Manufacturing,120670.00,8202243254,2022-02-01
CHAUTAUQUA,Pharmaceutical and Medicine Manufacturing,105613.00,8202313254,2023-05-01
CHAUTAUQUA,Pharmaceutical and Medicine Manufacturing,133359.00,8202323254,2023-08-01
CHAUTAUQUA,Pharmaceutical and Medicine Manufacturing,150187.00,8202333254,2023-11-01
CHAUTAUQUA,Pharmaceutical and Medicine Manufacturing,112695.00,8202343254,2023-02-01
CHEMUNG,Pharmaceutical and Medicine Manufacturing,37481.00,9201413254,2014-05-01
CHEMUNG,Pharmaceutical and Medicine Manufacturing,52974.00,9201423254,2014-08-01
CHEMUNG,Pharmaceutical and Medicine Manufacturing,44640.00,9201433254,2014-11-01
CHEMUNG,Pharmaceutical and Medicine Manufacturing,23001.00,9201443254,2014-02-01
CHEMUNG,Pharmaceutical and Medicine Manufacturing,58265.00,9201513254,2015-05-01
CHEMUNG,Pharmaceutical and Medicine Manufacturing,53280.00,9201523254,2015-08-01
CHEMUNG,Pharmaceutical and Medicine Manufacturing,47878.00,9201533254,2015-11-01
CHEMUNG,Pharmaceutical and Medicine Manufacturing,53516.00,9201543254,2015-02-01
CHEMUNG,Pharmaceutical and Medicine Manufacturing,151196.00,9201613254,2016-05-01
CHEMUNG,Pharmaceutical and Medicine Manufacturing,164683.00,9201623254,2016-08-01
CHEMUNG,Pharmaceutical and Medicine Manufacturing,153124.00,9201633254,2016-11-01
CHEMUNG,Pharmaceutical and Medicine Manufacturing,173804.00,9201643254,2016-02-01
CHEMUNG,Pharmaceutical and Medicine Manufacturing,137888.00,9201713254,2017-05-01
CHEMUNG,Pharmaceutical and Medicine Manufacturing,140410.00,9201723254,2017-08-01
CHEMUNG,Pharmaceutical and Medicine Manufacturing,153068.00,9201733254,2017-11-01
CHEMUNG,Pharmaceutical and Medicine Manufacturing,130263.00,9201743254,2017-02-01
CHEMUNG,Pharmaceutical and Medicine Manufacturing,159218.00,9201813254,2018-05-01
CHEMUNG,Pharmaceutical and Medicine Manufacturing,122281.00,9201823254,2018-08-01
CHEMUNG,Pharmaceutical and Medicine Manufacturing,128090.00,9201833254,2018-11-01
CHEMUNG,Pharmaceutical and Medicine Manufacturing,92300.00,9201843254,2018-02-01
CHEMUNG,Pharmaceutical and Medicine Manufacturing,122168.00,9201913254,2019-05-01
CHEMUNG,Pharmaceutical and Medicine Manufacturing,123112.00,9201923254,2019-08-01
CHEMUNG,Pharmaceutical and Medicine Manufacturing,117026.00,9201933254,2019-11-01
CHEMUNG,Pharmaceutical and Medicine Manufacturing,50561.00,9201943254,2019-02-01
CHEMUNG,Pharmaceutical and Medicine Manufacturing,97278.00,9202013254,2020-05-01
CHEMUNG,Pharmaceutical and Medicine Manufacturing,86711.00,9202023254,2020-08-01
CHEMUNG,Pharmaceutical and Medicine Manufacturing,91626.00,9202033254,2020-11-01
CHEMUNG,Pharmaceutical and Medicine Manufacturing,62846.00,9202043254,2020-02-01
CHEMUNG,Pharmaceutical and Medicine Manufacturing,112013.00,9202113254,2021-05-01
CHEMUNG,Pharmaceutical and Medicine Manufacturing,97452.00,9202123254,2021-08-01
CHEMUNG,Pharmaceutical and Medicine Manufacturing,48034.00,9202133254,2021-11-01
CHEMUNG,Pharmaceutical and Medicine Manufacturing,41644.00,9202143254,2021-02-01
CHEMUNG,Pharmaceutical and Medicine Manufacturing,51720.00,9202213254,2022-05-01
CHEMUNG,Pharmaceutical and Medicine Manufacturing,43787.00,9202223254,2022-08-01
CHEMUNG,Pharmaceutical and Medicine Manufacturing,46087.00,9202233254,2022-11-01
CHEMUNG,Pharmaceutical and Medicine Manufacturing,40530.00,9202243254,2022-02-01
CHEMUNG,Pharmaceutical and Medicine Manufacturing,44771.00,9202313254,2023-05-01
CHEMUNG,Pharmaceutical and Medicine Manufacturing,56381.00,9202323254,2023-08-01
CHEMUNG,Pharmaceutical and Medicine Manufacturing,58390.00,9202333254,2023-11-01
CHEMUNG,Pharmaceutical and Medicine Manufacturing,48210.00,9202343254,2023-02-01
CHENANGO,Pharmaceutical and Medicine Manufacturing,211057.00,10201413254,2014-05-01
CHENANGO,Pharmaceutical and Medicine Manufacturing,515209.00,10201423254,2014-08-01
CHENANGO,Pharmaceutical and Medicine Manufacturing,277635.00,10201433254,2014-11-01
CHENANGO,Pharmaceutical and Medicine Manufacturing,242977.00,10201443254,2014-02-01
CHENANGO,Pharmaceutical and Medicine Manufacturing,376208.00,10201513254,2015-05-01
CHENANGO,Pharmaceutical and Medicine Manufacturing,413926.00,10201523254,2015-08-01
CHENANGO,Pharmaceutical and Medicine Manufacturing,372668.00,10201533254,2015-11-01
CHENANGO,Pharmaceutical and Medicine Manufacturing,311431.00,10201543254,2015-02-01
CHENANGO,Pharmaceutical and Medicine Manufacturing,375645.00,10201613254,2016-05-01
CHENANGO,Pharmaceutical and Medicine Manufacturing,362276.00,10201623254,2016-08-01
CHENANGO,Pharmaceutical and Medicine Manufacturing,366045.00,10201633254,2016-11-01
CHENANGO,Pharmaceutical and Medicine Manufacturing,318741.00,10201643254,2016-02-01
CHENANGO,Pharmaceutical and Medicine Manufacturing,515911.00,10201713254,2017-05-01
CHENANGO,Pharmaceutical and Medicine Manufacturing,374209.00,10201723254,2017-08-01
CHENANGO,Pharmaceutical and Medicine Manufacturing,721165.00,10201733254,2017-11-01
CHENANGO,Pharmaceutical and Medicine Manufacturing,504863.00,10201743254,2017-02-01
CHENANGO,Pharmaceutical and Medicine Manufacturing,533552.00,10201813254,2018-05-01
CHENANGO,Pharmaceutical and Medicine Manufacturing,505022.00,10201823254,2018-08-01
CHENANGO,Pharmaceutical and Medicine Manufacturing,560112.00,10201833254,2018-11-01
CHENANGO,Pharmaceutical and Medicine Manufacturing,441058.00,10201843254,2018-02-01
CHENANGO,Pharmaceutical and Medicine Manufacturing,741106.00,10201913254,2019-05-01
CHENANGO,Pharmaceutical and Medicine Manufacturing,727061.00,10201923254,2019-08-01
CHENANGO,Pharmaceutical and Medicine Manufacturing,662979.00,10201933254,2019-11-01
CHENANGO,Pharmaceutical and Medicine Manufacturing,454557.00,10201943254,2019-02-01
CHENANGO,Pharmaceutical and Medicine Manufacturing,752223.00,10202013254,2020-05-01
CHENANGO,Pharmaceutical and Medicine Manufacturing,539759.00,10202023254,2020-08-01
CHENANGO,Pharmaceutical and Medicine Manufacturing,525806.00,10202033254,2020-11-01
CHENANGO,Pharmaceutical and Medicine Manufacturing,716282.00,10202043254,2020-02-01
CHENANGO,Pharmaceutical and Medicine Manufacturing,700859.00,10202113254,2021-05-01
CHENANGO,Pharmaceutical and Medicine Manufacturing,580337.00,10202123254,2021-08-01
CHENANGO,Pharmaceutical and Medicine Manufacturing,435883.00,10202133254,2021-11-01
CHENANGO,Pharmaceutical and Medicine Manufacturing,233700.00,10202143254,2021-02-01
CHENANGO,Pharmaceutical and Medicine Manufacturing,287379.00,10202213254,2022-05-01
CHENANGO,Pharmaceutical and Medicine Manufacturing,460649.00,10202223254,2022-08-01
CHENANGO,Pharmaceutical and Medicine Manufacturing,362599.00,10202233254,2022-11-01
CHENANGO,Pharmaceutical and Medicine Manufacturing,560019.00,10202243254,2022-02-01
CHENANGO,Pharmaceutical and Medicine Manufacturing,523059.00,10202313254,2023-05-01
CHENANGO,Pharmaceutical and Medicine Manufacturing,569021.00,10202323254,2023-08-01
CHENANGO,Pharmaceutical and Medicine Manufacturing,620560.00,10202333254,2023-11-01
CHENANGO,Pharmaceutical and Medicine Manufacturing,667424.00,10202343254,2023-02-01
CLINTON,Pharmaceutical and Medicine Manufacturing,625900.00,11201413254,2014-05-01
CLINTON,Pharmaceutical and Medicine Manufacturing,362435.00,11201423254,2014-08-01
CLINTON,Pharmaceutical and Medicine Manufacturing,835803.00,11201433254,2014-11-01
CLINTON,Pharmaceutical and Medicine Manufacturing,619523.00,11201443254,2014-02-01
CLINTON,Pharmaceutical and Medicine Manufacturing,599902.00,11201513254,2015-05-01
CLINTON,Pharmaceutical and Medicine Manufacturing,662745.00,11201523254,2015-08-01
CLINTON,Pharmaceutical and Medicine Manufacturing,704713.00,11201533254,2015-11-01
CLINTON,Pharmaceutical and Medicine Manufacturing,684646.00,11201543254,2015-02-01
CLINTON,Pharmaceutical and Medicine Manufacturing,515424.00,11201613254,2016-05-01
CLINTON,Pharmaceutical and Medicine Manufacturing,557766.00,11201623254,2016-08-01
CLINTON,Pharmaceutical and Medicine Manufacturing,536718.00,11201633254,2016-11-01
CLINTON,Pharmaceutical and Medicine Manufacturing,556307.00,11201643254,2016-02-01
CLINTON,Pharmaceutical and Medicine Manufacturing,397446.00,11201713254,2017-05-01
CLINTON,Pharmaceutical and Medicine Manufacturing,1115291.00,11201723254,2017-08-01
CLINTON,Pharmaceutical and Medicine Manufacturing,1224434.00,11201733254,2017-11-01
CLINTON,Pharmaceutical and Medicine Manufacturing,880720.00,11201743254,2017-02-01
CLINTON,Pharmaceutical and Medicine Manufacturing,457520.00,11201813254,2018-05-01
CLINTON,Pharmaceutical and Medicine Manufacturing,382784.00,11201823254,2018-08-01
CLINTON,Pharmaceutical and Medicine Manufacturing,357477.00,11201833254,2018-11-01
CLINTON,Pharmaceutical and Medicine Manufacturing,295064.00,11201843254,2018-02-01
CLINTON,Pharmaceutical and Medicine Manufacturing,431271.00,11201913254,2019-05-01
CLINTON,Pharmaceutical and Medicine Manufacturing,240639.00,11201923254,2019-08-01
CLINTON,Pharmaceutical and Medicine Manufacturing,267432.00,11201933254,2019-11-01
CLINTON,Pharmaceutical and Medicine Manufacturing,71227.00,11201943254,2019-02-01
CLINTON,Pharmaceutical and Medicine Manufacturing,129053.00,11202013254,2020-05-01
CLINTON,Pharmaceutical and Medicine Manufacturing,68772.00,11202023254,2020-08-01
CLINTON,Pharmaceutical and Medicine Manufacturing,68081.00,11202033254,2020-11-01
CLINTON,Pharmaceutical and Medicine Manufacturing,59455.00,11202043254,2020-02-01
CLINTON,Pharmaceutical and Medicine Manufacturing,93506.00,11202113254,2021-05-01
CLINTON,Pharmaceutical and Medicine Manufacturing,87001.00,11202123254,2021-08-01
CLINTON,Pharmaceutical and Medicine Manufacturing,62243.00,11202133254,2021-11-01
CLINTON,Pharmaceutical and Medicine Manufacturing,71484.00,11202143254,2021-02-01
CLINTON,Pharmaceutical and Medicine Manufacturing,106429.00,11202213254,2022-05-01
CLINTON,Pharmaceutical and Medicine Manufacturing,106282.00,11202223254,2022-08-01
CLINTON,Pharmaceutical and Medicine Manufacturing,100829.00,11202233254,2022-11-01
CLINTON,Pharmaceutical and Medicine Manufacturing,78534.00,11202243254,2022-02-01
CLINTON,Pharmaceutical and Medicine Manufacturing,91579.00,11202313254,2023-05-01
CLINTON,Pharmaceutical and Medicine Manufacturing,151571.00,11202323254,2023-08-01
CLINTON,Pharmaceutical and Medicine Manufacturing,133216.00,11202333254,2023-11-01
CLINTON,Pharmaceutical and Medicine Manufacturing,83800.00,11202343254,2023-02-01
COLUMBIA,Pharmaceutical and Medicine Manufacturing,53251.00,12201413254,2014-05-01
COLUMBIA,Pharmaceutical and Medicine Manufacturing,44784.00,12201423254,2014-08-01
COLUMBIA,Pharmaceutical and Medicine Manufacturing,40681.00,12201433254,2014-11-01
COLUMBIA,Pharmaceutical and Medicine Manufacturing,38167.00,12201443254,2014-02-01
COLUMBIA,Pharmaceutical and Medicine Manufacturing,55845.00,12201513254,2015-05-01
COLUMBIA,Pharmaceutical and Medicine Manufacturing,45390.00,12201523254,2015-08-01
COLUMBIA,Pharmaceutical and Medicine Manufacturing,42642.00,12201533254,2015-11-01
COLUMBIA,Pharmaceutical and Medicine Manufacturing,152934.00,12201543254,2015-02-01
COLUMBIA,Pharmaceutical and Medicine Manufacturing,144867.00,12201613254,2016-05-01
COLUMBIA,Pharmaceutical and Medicine Manufacturing,169542.00,12201623254,2016-08-01
COLUMBIA,Pharmaceutical and Medicine Manufacturing,166313.00,12201633254,2016-11-01
COLUMBIA,Pharmaceutical and Medicine Manufacturing,163583.00,12201643254,2016-02-01
COLUMBIA,Pharmaceutical and Medicine Manufacturing,173716.00,12201713254,2017-05-01
COLUMBIA,Pharmaceutical and Medicine Manufacturing,175186.00,12201723254,2017-08-01
COLUMBIA,Pharmaceutical and Medicine Manufacturing,154356.00,12201733254,2017-11-01
COLUMBIA,Pharmaceutical and Medicine Manufacturing,125249.00,12201743254,2017-02-01
COLUMBIA,Pharmaceutical and Medicine Manufacturing,190533.00,12201813254,2018-05-01
COLUMBIA,Pharmaceutical and Medicine Manufacturing,156627.00,12201823254,2018-08-01
COLUMBIA,Pharmaceutical and Medicine Manufacturing,148140.00,12201833254,2018-11-01
COLUMBIA,Pharmaceutical and Medicine Manufacturing,112755.00,12201843254,2018-02-01
COLUMBIA,Pharmaceutical and Medicine Manufacturing,300781.00,12201913254,2019-05-01
COLUMBIA,Pharmaceutical and Medicine Manufacturing,178828.00,12201923254,2019-08-01
COLUMBIA,Pharmaceutical and Medicine Manufacturing,195951.00,12201933254,2019-11-01
COLUMBIA,Pharmaceutical and Medicine Manufacturing,93679.00,12201943254,2019-02-01
COLUMBIA,Pharmaceutical and Medicine Manufacturing,80216.00,12202013254,2020-05-01
COLUMBIA,Pharmaceutical and Medicine Manufacturing,75642.00,12202023254,2020-08-01
COLUMBIA,Pharmaceutical and Medicine Manufacturing,79287.00,12202033254,2020-11-01
COLUMBIA,Pharmaceutical and Medicine Manufacturing,75540.00,12202043254,2020-02-01
COLUMBIA,Pharmaceutical and Medicine Manufacturing,94979.00,12202113254,2021-05-01
COLUMBIA,Pharmaceutical and Medicine Manufacturing,99985.00,12202123254,2021-08-01
COLUMBIA,Pharmaceutical and Medicine Manufacturing,70220.00,12202133254,2021-11-01
COLUMBIA,Pharmaceutical and Medicine Manufacturing,74991.00,12202143254,2021-02-01
COLUMBIA,Pharmaceutical and Medicine Manufacturing,72379.00,12202213254,2022-05-01
COLUMBIA,Pharmaceutical and Medicine Manufacturing,72394.00,12202223254,2022-08-01
COLUMBIA,Pharmaceutical and Medicine Manufacturing,77382.00,12202233254,2022-11-01
COLUMBIA,Pharmaceutical and Medicine Manufacturing,72304.00,12202243254,2022-02-01
COLUMBIA,Pharmaceutical and Medicine Manufacturing,72101.00,12202313254,2023-05-01
COLUMBIA,Pharmaceutical and Medicine Manufacturing,93393.00,12202323254,2023-08-01
COLUMBIA,Pharmaceutical and Medicine Manufacturing,95336.00,12202333254,2023-11-01
COLUMBIA,Pharmaceutical and Medicine Manufacturing,63892.00,12202343254,2023-02-01
CORTLAND,Pharmaceutical and Medicine Manufacturing,40429.00,13201413254,2014-05-01
CORTLAND,Pharmaceutical and Medicine Manufacturing,14941.00,13201423254,2014-08-01
CORTLAND,Pharmaceutical and Medicine Manufacturing,18784.00,13201433254,2014-11-01
CORTLAND,Pharmaceutical and Medicine Manufacturing,3565.00,13201443254,2014-02-01
CORTLAND,Pharmaceutical and Medicine Manufacturing,21340.00,13201513254,2015-05-01
CORTLAND,Pharmaceutical and Medicine Manufacturing,20692.00,13201523254,2015-08-01
CORTLAND,Pharmaceutical and Medicine Manufacturing,19774.00,13201533254,2015-11-01
CORTLAND,Pharmaceutical and Medicine Manufacturing,11906.00,13201543254,2015-02-01
CORTLAND,Pharmaceutical and Medicine Manufacturing,63638.00,13201613254,2016-05-01
CORTLAND,Pharmaceutical and Medicine Manufacturing,68367.00,13201623254,2016-08-01
CORTLAND,Pharmaceutical and Medicine Manufacturing,53178.00,13201633254,2016-11-01
CORTLAND,Pharmaceutical and Medicine Manufacturing,39810.00,13201643254,2016-02-01
CORTLAND,Pharmaceutical and Medicine Manufacturing,61749.00,13201713254,2017-05-01
CORTLAND,Pharmaceutical and Medicine Manufacturing,58201.00,13201723254,2017-08-01
CORTLAND,Pharmaceutical and Medicine Manufacturing,55791.00,13201733254,2017-11-01
CORTLAND,Pharmaceutical and Medicine Manufacturing,34723.00,13201743254,2017-02-01
CORTLAND,Pharmaceutical and Medicine Manufacturing,63148.00,13201813254,2018-05-01
CORTLAND,Pharmaceutical and Medicine Manufacturing,60729.00,13201823254,2018-08-01
CORTLAND,Pharmaceutical and Medicine Manufacturing,60404.00,13201833254,2018-11-01
CORTLAND,Pharmaceutical and Medicine Manufacturing,38656.00,13201843254,2018-02-01
CORTLAND,Pharmaceutical and Medicine Manufacturing,96997.00,13201913254,2019-05-01
CORTLAND,Pharmaceutical and Medicine Manufacturing,73648.00,13201923254,2019-08-01
CORTLAND,Pharmaceutical and Medicine Manufacturing,72373.00,13201933254,2019-11-01
CORTLAND,Pharmaceutical and Medicine Manufacturing,33018.00,13201943254,2019-02-01
CORTLAND,Pharmaceutical and Medicine Manufacturing,48508.00,13202013254,2020-05-01
CORTLAND,Pharmaceutical and Medicine Manufacturing,43451.00,13202023254,2020-08-01
CORTLAND,Pharmaceutical and Medicine Manufacturing,44140.00,13202033254,2020-11-01
CORTLAND,Pharmaceutical and Medicine Manufacturing,33573.00,13202043254,2020-02-01
CORTLAND,Pharmaceutical and Medicine Manufacturing,23209.00,13202113254,2021-05-01
CORTLAND,Pharmaceutical and Medicine Manufacturing,23038.00,13202123254,2021-08-01
CORTLAND,Pharmaceutical and Medicine Manufacturing,10120.00,13202133254,2021-11-01
CORTLAND,Pharmaceutical and Medicine Manufacturing,15940.00,13202143254,2021-02-01
CORTLAND,Pharmaceutical and Medicine Manufacturing,17231.00,13202213254,2022-05-01
CORTLAND,Pharmaceutical and Medicine Manufacturing,4857.00,13202223254,2022-08-01
CORTLAND,Pharmaceutical and Medicine Manufacturing,33871.00,13202233254,2022-11-01
CORTLAND,Pharmaceutical and Medicine Manufacturing,6707.00,13202243254,2022-02-01
CORTLAND,Pharmaceutical and Medicine Manufacturing,5057.00,13202313254,2023-05-01
CORTLAND,Pharmaceutical and Medicine Manufacturing,2946.00,13202323254,2023-08-01
CORTLAND,Pharmaceutical and Medicine Manufacturing,41502.00,13202333254,2023-11-01
CORTLAND,Pharmaceutical and Medicine Manufacturing,4932.00,13202343254,2023-02-01
DELAWARE,Pharmaceutical and Medicine Manufacturing,232612.00,14201413254,2014-05-01
DELAWARE,Pharmaceutical and Medicine Manufacturing,388341.00,14201423254,2014-08-01
DELAWARE,Pharmaceutical and Medicine Manufacturing,192108.00,14201433254,2014-11-01
DELAWARE,Pharmaceutical and Medicine Manufacturing,155518.00,14201443254,2014-02-01
DELAWARE,Pharmaceutical and Medicine Manufacturing,127214.00,14201513254,2015-05-01
DELAWARE,Pharmaceutical and Medicine Manufacturing,58423.00,14201523254,2015-08-01
DELAWARE,Pharmaceutical and Medicine Manufacturing,281875.00,14201533254,2015-11-01
DELAWARE,Pharmaceutical and Medicine Manufacturing,560970.00,14201543254,2015-02-01
DELAWARE,Pharmaceutical and Medicine Manufacturing,390282.00,14201613254,2016-05-01
DELAWARE,Pharmaceutical and Medicine Manufacturing,405931.00,14201623254,2016-08-01
DELAWARE,Pharmaceutical and Medicine Manufacturing,375725.00,14201633254,2016-11-01
DELAWARE,Pharmaceutical and Medicine Manufacturing,104364.00,14201643254,2016-02-01
DELAWARE,Pharmaceutical and Medicine Manufacturing,233603.00,14201713254,2017-05-01
DELAWARE,Pharmaceutical and Medicine Manufacturing,203723.00,14201723254,2017-08-01
DELAWARE,Pharmaceutical and Medicine Manufacturing,711705.00,14201733254,2017-11-01
DELAWARE,Pharmaceutical and Medicine Manufacturing,797308.00,14201743254,2017-02-01
DELAWARE,Pharmaceutical and Medicine Manufacturing,518833.00,14201813254,2018-05-01
DELAWARE,Pharmaceutical and Medicine Manufacturing,325895.00,14201823254,2018-08-01
DELAWARE,Pharmaceutical and Medicine Manufacturing,454168.00,14201833254,2018-11-01
DELAWARE,Pharmaceutical and Medicine Manufacturing,126956.00,14201843254,2018-02-01
DELAWARE,Pharmaceutical and Medicine Manufacturing,296160.00,14201913254,2019-05-01
DELAWARE,Pharmaceutical and Medicine Manufacturing,119657.00,14201923254,2019-08-01
DELAWARE,Pharmaceutical and Medicine Manufacturing,103638.00,14201933254,2019-11-01
