Jurisdiction, Description, Taxable_Sales_and_Purchases, Row_Update_Indicator, QuarterDate
CHAUTAUQUA,Medical Equipment and Supplies Manufacturing,549436.00,8202333391,2023-11-01
CHAUTAUQUA,Medical Equipment and Supplies Manufacturing,521165.00,8202343391,2023-02-01
CHEMUNG,Medical Equipment and Supplies Manufacturing,217023.00,9201413391,2014-05-01
CHEMUNG,Medical Equipment and Supplies Manufacturing,132717.00,9201423391,2014-08-01
CHEMUNG,Medical Equipment and Supplies Manufacturing,114782.00,9201433391,2014-11-01
CHEMUNG,Medical Equipment and Supplies Manufacturing,198315.00,9201443391,2014-02-01
CHEMUNG,Medical Equipment and Supplies Manufacturing,217604.00,9201513391,2015-05-01
CHEMUNG,Medical Equipment and Supplies Manufacturing,156161.00,9201523391,2015-08-01
CHEMUNG,Medical Equipment and Supplies Manufacturing,155050.00,9201533391,2015-11-01
CHEMUNG,Medical Equipment and Supplies Manufacturing,179279.00,9201543391,2015-02-01
CHEMUNG,Medical Equipment and Supplies Manufacturing,130979.00,9201613391,2016-05-01
CHEMUNG,Medical Equipment and Supplies Manufacturing,96441.00,9201623391,2016-08-01
CHEMUNG,Medical Equipment and Supplies Manufacturing,520355.00,9201633391,2016-11-01
CHEMUNG,Medical Equipment and Supplies Manufacturing,115077.00,9201643391,2016-02-01
CHEMUNG,Medical Equipment and Supplies Manufacturing,229984.00,9201713391,2017-05-01
CHEMUNG,Medical Equipment and Supplies Manufacturing,214218.00,9201723391,2017-08-01
CHEMUNG,Medical Equipment and Supplies Manufacturing,125680.00,9201733391,2017-11-01
CHEMUNG,Medical Equipment and Supplies Manufacturing,607712.00,9201743391,2017-02-01
CHEMUNG,Medical Equipment and Supplies Manufacturing,452377.00,9201813391,2018-05-01
CHEMUNG,Medical Equipment and Supplies Manufacturing,632242.00,9201823391,2018-08-01
CHEMUNG,Medical Equipment and Supplies Manufacturing,233367.00,9201833391,2018-11-01
CHEMUNG,Medical Equipment and Supplies Manufacturing,195305.00,9201843391,2018-02-01
CHEMUNG,Medical Equipment and Supplies Manufacturing,328088.00,9201913391,2019-05-01
CHEMUNG,Medical Equipment and Supplies Manufacturing,415672.00,9201923391,2019-08-01
CHEMUNG,Medical Equipment and Supplies Manufacturing,372114.00,9201933391,2019-11-01
CHEMUNG,Medical Equipment and Supplies Manufacturing,494893.00,9201943391,2019-02-01
CHEMUNG,Medical Equipment and Supplies Manufacturing,261050.00,9202013391,2020-05-01
CHEMUNG,Medical Equipment and Supplies Manufacturing,509148.00,9202023391,2020-08-01
CHEMUNG,Medical Equipment and Supplies Manufacturing,299264.00,9202033391,2020-11-01
CHEMUNG,Medical Equipment and Supplies Manufacturing,258924.00,9202043391,2020-02-01
CHEMUNG,Medical Equipment and Supplies Manufacturing,127971.00,9202113391,2021-05-01
CHEMUNG,Medical Equipment and Supplies Manufacturing,201051.00,9202123391,2021-08-01
CHEMUNG,Medical Equipment and Supplies Manufacturing,243944.00,9202133391,2021-11-01
CHEMUNG,Medical Equipment and Supplies Manufacturing,820270.00,9202143391,2021-02-01
CHEMUNG,Medical Equipment and Supplies Manufacturing,255241.00,9202213391,2022-05-01
CHEMUNG,Medical Equipment and Supplies Manufacturing,283970.00,9202223391,2022-08-01
CHEMUNG,Medical Equipment and Supplies Manufacturing,243730.00,9202233391,2022-11-01
CHEMUNG,Medical Equipment and Supplies Manufacturing,253601.00,9202243391,2022-02-01
CHEMUNG,Medical Equipment and Supplies Manufacturing,162950.00,9202313391,2023-05-01
CHEMUNG,Medical Equipment and Supplies Manufacturing,260603.00,9202323391,2023-08-01
CHEMUNG,Medical Equipment and Supplies Manufacturing,249281.00,9202333391,2023-11-01
CHEMUNG,Medical Equipment and Supplies Manufacturing,170256.00,9202343391,2023-02-01
CHENANGO,Medical Equipment and Supplies Manufacturing,123464.00,10201413391,2014-05-01
CHENANGO,Medical Equipment and Supplies Manufacturing,71043.00,10201423391,2014-08-01
CHENANGO,Medical Equipment and Supplies Manufacturing,91000.00,10201433391,2014-11-01
CHENANGO,Medical Equipment and Supplies Manufacturing,97523.00,10201443391,2014-02-01
CHENANGO,Medical Equipment and Supplies Manufacturing,88761.00,10201513391,2015-05-01
CHENANGO,Medical Equipment and Supplies Manufacturing,54721.00,10201523391,2015-08-01
CHENANGO,Medical Equipment and Supplies Manufacturing,104349.00,10201533391,2015-11-01
CHENANGO,Medical Equipment and Supplies Manufacturing,64508.00,10201543391,2015-02-01
CHENANGO,Medical Equipment and Supplies Manufacturing,108279.00,10201613391,2016-05-01
CHENANGO,Medical Equipment and Supplies Manufacturing,125064.00,10201623391,2016-08-01
CHENANGO,Medical Equipment and Supplies Manufacturing,172853.00,10201633391,2016-11-01
CHENANGO,Medical Equipment and Supplies Manufacturing,120468.00,10201643391,2016-02-01
CHENANGO,Medical Equipment and Supplies Manufacturing,331020.00,10201713391,2017-05-01
CHENANGO,Medical Equipment and Supplies Manufacturing,129279.00,10201723391,2017-08-01
CHENANGO,Medical Equipment and Supplies Manufacturing,298973.00,10201733391,2017-11-01
CHENANGO,Medical Equipment and Supplies Manufacturing,91890.00,10201743391,2017-02-01
CHENANGO,Medical Equipment and Supplies Manufacturing,53876.00,10201813391,2018-05-01
CHENANGO,Medical Equipment and Supplies Manufacturing,83927.00,10201823391,2018-08-01
CHENANGO,Medical Equipment and Supplies Manufacturing,71400.00,10201833391,2018-11-01
CHENANGO,Medical Equipment and Supplies Manufacturing,145243.00,10201843391,2018-02-01
CHENANGO,Medical Equipment and Supplies Manufacturing,155906.00,10201913391,2019-05-01
CHENANGO,Medical Equipment and Supplies Manufacturing,132891.00,10201923391,2019-08-01
CHENANGO,Medical Equipment and Supplies Manufacturing,33910.00,10201933391,2019-11-01
CHENANGO,Medical Equipment and Supplies Manufacturing,105511.00,10201943391,2019-02-01
CHENANGO,Medical Equipment and Supplies Manufacturing,52099.00,10202013391,2020-05-01
CHENANGO,Medical Equipment and Supplies Manufacturing,45786.00,10202023391,2020-08-01
CHENANGO,Medical Equipment and Supplies Manufacturing,50409.00,10202033391,2020-11-01
CHENANGO,Medical Equipment and Supplies Manufacturing,60653.00,10202043391,2020-02-01
CHENANGO,Medical Equipment and Supplies Manufacturing,23140.00,10202113391,2021-05-01
CHENANGO,Medical Equipment and Supplies Manufacturing,45487.00,10202123391,2021-08-01
CHENANGO,Medical Equipment and Supplies Manufacturing,46657.00,10202133391,2021-11-01
CHENANGO,Medical Equipment and Supplies Manufacturing,34602.00,10202143391,2021-02-01
CHENANGO,Medical Equipment and Supplies Manufacturing,28547.00,10202213391,2022-05-01
CHENANGO,Medical Equipment and Supplies Manufacturing,79540.00,10202223391,2022-08-01
CHENANGO,Medical Equipment and Supplies Manufacturing,62757.00,10202233391,2022-11-01
CHENANGO,Medical Equipment and Supplies Manufacturing,76533.00,10202243391,2022-02-01
CHENANGO,Medical Equipment and Supplies Manufacturing,89456.00,10202313391,2023-05-01
CHENANGO,Medical Equipment and Supplies Manufacturing,41938.00,10202323391,2023-08-01
CHENANGO,Medical Equipment and Supplies Manufacturing,40663.00,10202333391,2023-11-01
CHENANGO,Medical Equipment and Supplies Manufacturing,56062.00,10202343391,2023-02-01
CLINTON,Medical Equipment and Supplies Manufacturing,356048.00,11201413391,2014-05-01
CLINTON,Medical Equipment and Supplies Manufacturing,295881.00,11201423391,2014-08-01
CLINTON,Medical Equipment and Supplies Manufacturing,307274.00,11201433391,2014-11-01
CLINTON,Medical Equipment and Supplies Manufacturing,237614.00,11201443391,2014-02-01
CLINTON,Medical Equipment and Supplies Manufacturing,216649.00,11201513391,2015-05-01
CLINTON,Medical Equipment and Supplies Manufacturing,162911.00,11201523391,2015-08-01
CLINTON,Medical Equipment and Supplies Manufacturing,220419.00,11201533391,2015-11-01
CLINTON,Medical Equipment and Supplies Manufacturing,213031.00,11201543391,2015-02-01
CLINTON,Medical Equipment and Supplies Manufacturing,393617.00,11201613391,2016-05-01
CLINTON,Medical Equipment and Supplies Manufacturing,806466.00,11201623391,2016-08-01
CLINTON,Medical Equipment and Supplies Manufacturing,282314.00,11201633391,2016-11-01
CLINTON,Medical Equipment and Supplies Manufacturing,295520.00,11201643391,2016-02-01
CLINTON,Medical Equipment and Supplies Manufacturing,249826.00,11201713391,2017-05-01
CLINTON,Medical Equipment and Supplies Manufacturing,225559.00,11201723391,2017-08-01
CLINTON,Medical Equipment and Supplies Manufacturing,598555.00,11201733391,2017-11-01
CLINTON,Medical Equipment and Supplies Manufacturing,627173.00,11201743391,2017-02-01
CLINTON,Medical Equipment and Supplies Manufacturing,664099.00,11201813391,2018-05-01
CLINTON,Medical Equipment and Supplies Manufacturing,478490.00,11201823391,2018-08-01
CLINTON,Medical Equipment and Supplies Manufacturing,249099.00,11201833391,2018-11-01
CLINTON,Medical Equipment and Supplies Manufacturing,321920.00,11201843391,2018-02-01
CLINTON,Medical Equipment and Supplies Manufacturing,270773.00,11201913391,2019-05-01
CLINTON,Medical Equipment and Supplies Manufacturing,352072.00,11201923391,2019-08-01
CLINTON,Medical Equipment and Supplies Manufacturing,263285.00,11201933391,2019-11-01
CLINTON,Medical Equipment and Supplies Manufacturing,269771.00,11201943391,2019-02-01
CLINTON,Medical Equipment and Supplies Manufacturing,247331.00,11202013391,2020-05-01
CLINTON,Medical Equipment and Supplies Manufacturing,509561.00,11202023391,2020-08-01
CLINTON,Medical Equipment and Supplies Manufacturing,427980.00,11202033391,2020-11-01
CLINTON,Medical Equipment and Supplies Manufacturing,554065.00,11202043391,2020-02-01
CLINTON,Medical Equipment and Supplies Manufacturing,416551.00,11202113391,2021-05-01
CLINTON,Medical Equipment and Supplies Manufacturing,657033.00,11202123391,2021-08-01
CLINTON,Medical Equipment and Supplies Manufacturing,627873.00,11202133391,2021-11-01
CLINTON,Medical Equipment and Supplies Manufacturing,540937.00,11202143391,2021-02-01
CLINTON,Medical Equipment and Supplies Manufacturing,738412.00,11202213391,2022-05-01
CLINTON,Medical Equipment and Supplies Manufacturing,696740.00,11202223391,2022-08-01
CLINTON,Medical Equipment and Supplies Manufacturing,454073.00,11202233391,2022-11-01
CLINTON,Medical Equipment and Supplies Manufacturing,505538.00,11202243391,2022-02-01
CLINTON,Medical Equipment and Supplies Manufacturing,585864.00,11202313391,2023-05-01
CLINTON,Medical Equipment and Supplies Manufacturing,518189.00,11202323391,2023-08-01
CLINTON,Medical Equipment and Supplies Manufacturing,649245.00,11202333391,2023-11-01
CLINTON,Medical Equipment and Supplies Manufacturing,562799.00,11202343391,2023-02-01
COLUMBIA,Medical Equipment and Supplies Manufacturing,106214.00,12201413391,2014-05-01
COLUMBIA,Medical Equipment and Supplies Manufacturing,61137.00,12201423391,2014-08-01
COLUMBIA,Medical Equipment and Supplies Manufacturing,77976.00,12201433391,2014-11-01
COLUMBIA,Medical Equipment and Supplies Manufacturing,80468.00,12201443391,2014-02-01
COLUMBIA,Medical Equipment and Supplies Manufacturing,119026.00,12201513391,2015-05-01
COLUMBIA,Medical Equipment and Supplies Manufacturing,87196.00,12201523391,2015-08-01
COLUMBIA,Medical Equipment and Supplies Manufacturing,125495.00,12201533391,2015-11-01
COLUMBIA,Medical Equipment and Supplies Manufacturing,128766.00,12201543391,2015-02-01
COLUMBIA,Medical Equipment and Supplies Manufacturing,90650.00,12201613391,2016-05-01
COLUMBIA,Medical Equipment and Supplies Manufacturing,111519.00,12201623391,2016-08-01
COLUMBIA,Medical Equipment and Supplies Manufacturing,54349.00,12201633391,2016-11-01
COLUMBIA,Medical Equipment and Supplies Manufacturing,109128.00,12201643391,2016-02-01
COLUMBIA,Medical Equipment and Supplies Manufacturing,218791.00,12201713391,2017-05-01
COLUMBIA,Medical Equipment and Supplies Manufacturing,61428.00,12201723391,2017-08-01
COLUMBIA,Medical Equipment and Supplies Manufacturing,79679.00,12201733391,2017-11-01
COLUMBIA,Medical Equipment and Supplies Manufacturing,101331.00,12201743391,2017-02-01
COLUMBIA,Medical Equipment and Supplies Manufacturing,111467.00,12201813391,2018-05-01
COLUMBIA,Medical Equipment and Supplies Manufacturing,201487.00,12201823391,2018-08-01
COLUMBIA,Medical Equipment and Supplies Manufacturing,104791.00,12201833391,2018-11-01
COLUMBIA,Medical Equipment and Supplies Manufacturing,132580.00,12201843391,2018-02-01
COLUMBIA,Medical Equipment and Supplies Manufacturing,188266.00,12201913391,2019-05-01
COLUMBIA,Medical Equipment and Supplies Manufacturing,74024.00,12201923391,2019-08-01
COLUMBIA,Medical Equipment and Supplies Manufacturing,83274.00,12201933391,2019-11-01
COLUMBIA,Medical Equipment and Supplies Manufacturing,62775.00,12201943391,2019-02-01
COLUMBIA,Medical Equipment and Supplies Manufacturing,125481.00,12202013391,2020-05-01
COLUMBIA,Medical Equipment and Supplies Manufacturing,74066.00,12202023391,2020-08-01
COLUMBIA,Medical Equipment and Supplies Manufacturing,97023.00,12202033391,2020-11-01
COLUMBIA,Medical Equipment and Supplies Manufacturing,176987.00,12202043391,2020-02-01
COLUMBIA,Medical Equipment and Supplies Manufacturing,44101.00,12202113391,2021-05-01
COLUMBIA,Medical Equipment and Supplies Manufacturing,76275.00,12202123391,2021-08-01
COLUMBIA,Medical Equipment and Supplies Manufacturing,70065.00,12202133391,2021-11-01
COLUMBIA,Medical Equipment and Supplies Manufacturing,102617.00,12202143391,2021-02-01
COLUMBIA,Medical Equipment and Supplies Manufacturing,88283.00,12202213391,2022-05-01
COLUMBIA,Medical Equipment and Supplies Manufacturing,96477.00,12202223391,2022-08-01
COLUMBIA,Medical Equipment and Supplies Manufacturing,109501.00,12202233391,2022-11-01
COLUMBIA,Medical Equipment and Supplies Manufacturing,85669.00,12202243391,2022-02-01
COLUMBIA,Medical Equipment and Supplies Manufacturing,67512.00,12202313391,2023-05-01
COLUMBIA,Medical Equipment and Supplies Manufacturing,119183.00,12202323391,2023-08-01
COLUMBIA,Medical Equipment and Supplies Manufacturing,84634.00,12202333391,2023-11-01
COLUMBIA,Medical Equipment and Supplies Manufacturing,520044.00,12202343391,2023-02-01
CORTLAND,Medical Equipment and Supplies Manufacturing,133209.00,13201413391,2014-05-01
CORTLAND,Medical Equipment and Supplies Manufacturing,61343.00,13201423391,2014-08-01
CORTLAND,Medical Equipment and Supplies Manufacturing,60123.00,13201433391,2014-11-01
CORTLAND,Medical Equipment and Supplies Manufacturing,57248.00,13201443391,2014-02-01
CORTLAND,Medical Equipment and Supplies Manufacturing,152029.00,13201513391,2015-05-01
CORTLAND,Medical Equipment and Supplies Manufacturing,55619.00,13201523391,2015-08-01
CORTLAND,Medical Equipment and Supplies Manufacturing,44546.00,13201533391,2015-11-01
CORTLAND,Medical Equipment and Supplies Manufacturing,43704.00,13201543391,2015-02-01
CORTLAND,Medical Equipment and Supplies Manufacturing,48377.00,13201613391,2016-05-01
CORTLAND,Medical Equipment and Supplies Manufacturing,69500.00,13201623391,2016-08-01
CORTLAND,Medical Equipment and Supplies Manufacturing,38085.00,13201633391,2016-11-01
CORTLAND,Medical Equipment and Supplies Manufacturing,145047.00,13201643391,2016-02-01
CORTLAND,Medical Equipment and Supplies Manufacturing,49011.00,13201713391,2017-05-01
CORTLAND,Medical Equipment and Supplies Manufacturing,61844.00,13201723391,2017-08-01
CORTLAND,Medical Equipment and Supplies Manufacturing,63524.00,13201733391,2017-11-01
CORTLAND,Medical Equipment and Supplies Manufacturing,137178.00,13201743391,2017-02-01
CORTLAND,Medical Equipment and Supplies Manufacturing,130594.00,13201813391,2018-05-01
CORTLAND,Medical Equipment and Supplies Manufacturing,105348.00,13201823391,2018-08-01
CORTLAND,Medical Equipment and Supplies Manufacturing,75844.00,13201833391,2018-11-01
CORTLAND,Medical Equipment and Supplies Manufacturing,215583.00,13201843391,2018-02-01
CORTLAND,Medical Equipment and Supplies Manufacturing,84885.00,13201913391,2019-05-01
CORTLAND,Medical Equipment and Supplies Manufacturing,104893.00,13201923391,2019-08-01
CORTLAND,Medical Equipment and Supplies Manufacturing,92162.00,13201933391,2019-11-01
CORTLAND,Medical Equipment and Supplies Manufacturing,200167.00,13201943391,2019-02-01
CORTLAND,Medical Equipment and Supplies Manufacturing,63921.00,13202013391,2020-05-01
CORTLAND,Medical Equipment and Supplies Manufacturing,95351.00,13202023391,2020-08-01
CORTLAND,Medical Equipment and Supplies Manufacturing,131324.00,13202033391,2020-11-01
CORTLAND,Medical Equipment and Supplies Manufacturing,197674.00,13202043391,2020-02-01
CORTLAND,Medical Equipment and Supplies Manufacturing,64687.00,13202113391,2021-05-01
CORTLAND,Medical Equipment and Supplies Manufacturing,90686.00,13202123391,2021-08-01
CORTLAND,Medical Equipment and Supplies Manufacturing,73496.00,13202133391,2021-11-01
CORTLAND,Medical Equipment and Supplies Manufacturing,62516.00,13202143391,2021-02-01
CORTLAND,Medical Equipment and Supplies Manufacturing,203574.00,13202213391,2022-05-01
CORTLAND,Medical Equipment and Supplies Manufacturing,77581.00,13202223391,2022-08-01
CORTLAND,Medical Equipment and Supplies Manufacturing,84150.00,13202233391,2022-11-01
CORTLAND,Medical Equipment and Supplies Manufacturing,152767.00,13202243391,2022-02-01
CORTLAND,Medical Equipment and Supplies Manufacturing,32733.00,13202313391,2023-05-01
CORTLAND,Medical Equipment and Supplies Manufacturing,140342.00,13202323391,2023-08-01
CORTLAND,Medical Equipment and Supplies Manufacturing,76298.00,13202333391,2023-11-01
CORTLAND,Medical Equipment and Supplies Manufacturing,79059.00,13202343391,2023-02-01
DELAWARE,Medical Equipment and Supplies Manufacturing,44664.00,14201413391,2014-05-01
DELAWARE,Medical Equipment and Supplies Manufacturing,42436.00,14201423391,2014-08-01
DELAWARE,Medical Equipment and Supplies Manufacturing,71924.00,14201433391,2014-11-01
